iter	Passed	Remaining
2899	49764	1666817
2900	49780	1666760
2901	49795	1666696
2902	49811	1666614
2903	49828	1666617
2904	49844	1666548
2905	49863	1666593
2906	49879	1666528
2907	49895	1666485
2908	49914	1666533
2909	49930	1666480
2910	49946	1666410
2911	49961	1666318
2912	49978	1666294
2913	49999	1666405
2914	50014	1666322
2915	50028	1666200
2916	50044	1666145
2917	50060	1666088
2918	50080	1666160
2919	50094	1666048
2920	50111	1666021
2921	50126	1665919
2922	50139	1665779
2923	50156	1665744
2924	50175	1665781
2925	50188	1665634
2926	50205	1665605
2927	50221	1665564
2928	50236	1665485
2929	50258	1665600
2930	50273	1665533
2931	50290	1665502
2932	50306	1665453
2933	50322	1665403
2934	50344	1665525
2935	50360	1665481
2936	50376	1665426
2937	50391	1665346
2938	50405	1665219
2939	50424	1665260
2940	50438	1665154
2941	50455	1665112
2942	50470	1665037
2943	50486	1664965
2944	50499	1664825
2945	50518	1664873
2946	50532	1664728
2947	50547	1664653
2948	50560	1664484
2949	50574	1664391
2950	50593	1664425
2951	50610	1664392
2952	50626	1664338
2953	50642	1664284
2954	50656	1664160
2955	50672	1664110
2956	50690	1664129
2957	50705	1664032
2958	50720	1663958
2959	50732	1663771
2960	50748	1663696
2961	50763	1663629
2962	50780	1663607
2963	50799	1663659
2964	50816	1663614
2965	50833	1663597
2966	50852	1663648
2967	50868	1663595
2968	50883	1663507
2969	50898	1663431
2970	50915	1663390
2971	50931	1663342
2972	50950	1663386
2973	50963	1663229
2974	50978	1663139
2975	50990	1662970
2976	51007	1662929
2977	51020	1662800
2978	51039	1662821
2979	51055	1662764
2980	51071	1662709
2981	51086	1662643
2982	51101	1662560
2983	51124	1662704
2984	51139	1662630
2985	51155	1662580
2986	51170	1662483
2987	51183	1662341
2988	51204	1662445
2989	51220	1662409
2990	51236	1662331
2991	51252	1662275
2992	51267	1662188
2993	51279	1662014
2994	51299	1662095
2995	51314	1662015
2996	51330	1661957
2997	51343	1661799
2998	51359	1661738
2999	51378	1661801
3000	51393	1661700
3001	51409	1661646
3002	51422	1661486
3003	51437	1661424
3004	51452	1661339
3005	51465	1661183
3006	51482	1661143
3007	51498	1661103
3008	51518	1661189
3009	51533	1661080
3010	51545	1660912
3011	51560	1660832
3012	51573	1660680
3013	51589	1660625
3014	51601	1660438
3015	51617	1660373
3016	51632	1660305
3017	51650	1660311
3018	51666	1660271
3019	51681	1660176
3020	51694	1660021
3021	51709	1659939
3022	51722	1659799
3023	51739	1659775
3024	51754	1659683
3025	51767	1659552
3026	51787	1659624
3027	51802	1659540
3028	51816	1659421
3029	51831	1659321
3030	51846	1659248
3031	51862	1659189
3032	51878	1659132
3033	51893	1659067
3034	51907	1658920
3035	51928	1659053
3036	51944	1658985
3037	51960	1658928
3038	51972	1658771
3039	51989	1658736
3040	52006	1658719
3041	52022	1658659
3042	52039	1658654
3043	52059	1658729
3044	52076	1658686
3045	52091	1658625
3046	52107	1658560
3047	52122	1658485
3048	52138	1658433
3049	52157	1658481
3050	52173	1658419
3051	52189	1658375
3052	52204	1658289
3053	52221	1658243
3054	52234	1658101
3055	52249	1658029
3056	52264	1657944
3057	52281	1657937
3058	52298	1657905
3059	52313	1657827
3060	52329	1657760
3061	52344	1657689
3062	52358	1657553
3063	52373	1657499
3064	52389	1657447
3065	52401	1657268
3066	52421	1657335
3067	52438	1657306
3068	52453	1657220
3069	52466	1657076
3070	52485	1657129
3071	52501	1657070
3072	52517	1657015
3073	52530	1656863
3074	52545	1656786
3075	52563	1656805
3076	52580	1656777
3077	52596	1656733
3078	52615	1656766
3079	52630	1656690
3080	52646	1656649
3081	52661	1656566
3082	52678	1656531
3083	52696	1656559
3084	52713	1656523
3085	52727	1656420
3086	52743	1656348
3087	52759	1656305
3088	52775	1656243
3089	52788	1656126
3090	52805	1656087
3091	52824	1656130
3092	52840	1656085
3093	52855	1656005
3094	52867	1655838
3095	52884	1655809
3096	52900	1655742
3097	52915	1655661
3098	52928	1655533
3099	52946	1655549
3100	52965	1655572
3101	52980	1655496
3102	52993	1655362
3103	53011	1655365
3104	53026	1655280
3105	53042	1655221
3106	53055	1655099
3107	53073	1655107
3108	53087	1654980
3109	53106	1655019
3110	53120	1654924
3111	53135	1654847
3112	53151	1654780
3113	53165	1654660
3114	53180	1654588
3115	53196	1654531
3116	53212	1654473
3117	53232	1654575
3118	53248	1654517
3119	53263	1654432
3120	53280	1654409
3121	53295	1654341
3122	53309	1654230
3123	53326	1654189
3124	53342	1654134
3125	53357	1654066
3126	53375	1654080
3127	53390	1654000
3128	53406	1653953
3129	53420	1653841
3130	53434	1653711
3131	53449	1653654
3132	53465	1653587
3133	53478	1653455
3134	53498	1653524
3135	53513	1653442
3136	53531	1653442
3137	53544	1653315
3138	53560	1653257
3139	53577	1653231
3140	53592	1653146
3141	53606	1653050
3142	53619	1652906
3143	53640	1653016
3144	53657	1652988
3145	53673	1652932
3146	53689	1652879
3147	53703	1652779
3148	53721	1652783
3149	53737	1652745
3150	53753	1652685
3151	53774	1652780
3152	53799	1653018
3153	53821	1653162
3154	53841	1653222
3155	53863	1653371
3156	53886	1653515
3157	53906	1653592
3158	53933	1653874
3159	53954	1654004
3160	53974	1654074
3161	53989	1653990
3162	54003	1653860
3163	54019	1653806
3164	54031	1653645
3165	54047	1653607
3166	54063	1653547
3167	54078	1653480
3168	54102	1653675
3169	54127	1653887
3170	54148	1653975
3171	54167	1654037
3172	54185	1654036
3173	54197	1653872
3174	54212	1653803
3175	54237	1654001
3176	54259	1654135
3177	54282	1654305
3178	54300	1654311
3179	54321	1654420
3180	54333	1654235
3181	54349	1654194
3182	54370	1654303
3183	54383	1654169
3184	54399	1654123
3185	54415	1654073
3186	54431	1654013
3187	54448	1653987
3188	54462	1653889
3189	54476	1653767
3190	54501	1653985
3191	54531	1654358
3192	54550	1654403
3193	54570	1654470
3194	54585	1654406
3195	54599	1654293
3196	54615	1654243
3197	54630	1654145
3198	54650	1654231
3199	54663	1654083
3200	54679	1654031
3201	54694	1653948
3202	54711	1653935
3203	54728	1653909
3204	54741	1653775
3205	54759	1653794
3206	54783	1653977
3207	54806	1654142
3208	54826	1654209
3209	54841	1654138
3210	54856	1654065
3211	54870	1653945
3212	54888	1653940
3213	54912	1654157
3214	54934	1654287
3215	54953	1654310
3216	54975	1654448
3217	54991	1654396
3218	55006	1654317
3219	55030	1654515
3220	55052	1654632
3221	55074	1654775
3222	55092	1654786
3223	55112	1654844
3224	55124	1654688
3225	55140	1654618
3226	55168	1654922
3227	55189	1655048
3228	55211	1655164
3229	55232	1655252
3230	55258	1655506
3231	55280	1655642
3232	55304	1655819
3233	55326	1655975
3234	55359	1656419
3235	55381	1656559
3236	55402	1656644
3237	55423	1656732
3238	55447	1656921
3239	55476	1657272
3240	55499	1657431
3241	55522	1657579
3242	55554	1658015
3243	55575	1658106
3244	55597	1658232
3245	55619	1658360
3246	55647	1658685
3247	55671	1658865
3248	55694	1659012
3249	55716	1659160
3250	55736	1659218
3251	55772	1659759
3252	55794	1659889
3253	55813	1659922
3254	55836	1660075
3255	55854	1660078
3256	55878	1660281
3257	55893	1660200
3258	55911	1660187
3259	55926	1660115
3260	55938	1659943
3261	55959	1660044
3262	55983	1660233
3263	56004	1660330
3264	56025	1660422
3265	56046	1660531
3266	56080	1660998
3267	56105	1661213
3268	56126	1661311
3269	56152	1661550
3270	56175	1661709
3271	56205	1662085
3272	56227	1662195
3273	56249	1662331
3274	56277	1662629
3275	56303	1662883
3276	56327	1663060
3277	56349	1663191
3278	56369	1663255
3279	56397	1663558
3280	56413	1663493
3281	56428	1663421
3282	56444	1663364
3283	56466	1663484
3284	56482	1663441
3285	56498	1663380
3286	56520	1663502
3287	56541	1663583
3288	56555	1663491
3289	56570	1663404
3290	56585	1663317
3291	56600	1663244
3292	56614	1663118
3293	56630	1663081
3294	56645	1663004
3295	56666	1663082
3296	56683	1663059
3297	56696	1662925
3298	56712	1662882
3299	56728	1662822
3300	56744	1662770
3301	56760	1662725
3302	56775	1662648
3303	56793	1662647
3304	56811	1662641
3305	56823	1662466
3306	56837	1662376
3307	56850	1662242
3308	56866	1662180
3309	56882	1662132
3310	56898	1662075
3311	56917	1662107
3312	56935	1662120
3313	56949	1662006
3314	56965	1661957
3315	56981	1661911
3316	56997	1661835
3317	57012	1661780
3318	57026	1661671
3319	57046	1661718
3320	57065	1661746
3321	57078	1661605
3322	57093	1661534
3323	57109	1661496
3324	57122	1661359
3325	57139	1661319
3326	57165	1661550
3327	57186	1661655
3328	57205	1661707
3329	57226	1661796
3330	57249	1661945
3331	57269	1661990
3332	57296	1662280
3333	57311	1662197
3334	57326	1662110
3335	57342	1662043
3336	57358	1662004
3337	57374	1661950
3338	57386	1661782
3339	57402	1661734
3340	57425	1661896
3341	57440	1661814
3342	57457	1661782
3343	57474	1661752
3344	57488	1661637
3345	57505	1661612
3346	57521	1661561
3347	57539	1661577
3348	57565	1661824
3349	57587	1661940
3350	57608	1662030
3351	57628	1662107
3352	57648	1662170
3353	57675	1662432
3354	57692	1662389
3355	57707	1662331
3356	57719	1662162
3357	57735	1662088
3358	57750	1662023
3359	57763	1661883
3360	57779	1661843
3361	57798	1661859
3362	57817	1661890
3363	57832	1661809
3364	57846	1661705
3365	57862	1661673
3366	57877	1661581
3367	57893	1661535
3368	57909	1661477
3369	57928	1661504
3370	57947	1661540
3371	57960	1661414
3372	57977	1661372
3373	57991	1661283
3374	58006	1661208
3375	58020	1661077
3376	58037	1661058
3377	58056	1661097
3378	58072	1661060
3379	58089	1661013
3380	58104	1660935
3381	58119	1660879
3382	58133	1660759
3383	58149	1660715
3384	58164	1660630
3385	58185	1660705
3386	58202	1660701
3387	58214	1660544
3388	58231	1660496
3389	58244	1660381
3390	58260	1660319
3391	58275	1660246
3392	58289	1660126
3393	58307	1660151
3394	58326	1660177
3395	58341	1660101
3396	58354	1659960
3397	58370	1659909
3398	58385	1659837
3399	58400	1659747
3400	58416	1659688
3401	58429	1659557
3402	58451	1659693
3403	58467	1659629
3404	58479	1659471
3405	58494	1659394
3406	58508	1659282
3407	58524	1659217
3408	58536	1659059
3409	58553	1659036
3410	58573	1659114
3411	58597	1659292
3412	58621	1659461
3413	58638	1659446
3414	58655	1659408
3415	58671	1659371
3416	58687	1659322
3417	58701	1659202
3418	58724	1659342
3419	58745	1659451
3420	58765	1659518
3421	58784	1659554
3422	58810	1659773
3423	58831	1659873
3424	58846	1659781
3425	58860	1659664
3426	58873	1659534
3427	58895	1659647
3428	58910	1659581
3429	58925	1659507
3430	58941	1659446
3431	58954	1659317
3432	58974	1659380
3433	58992	1659377
3434	59008	1659333
3435	59022	1659219
3436	59037	1659163
3437	59050	1659021
3438	59068	1659020
3439	59083	1658948
3440	59095	1658793
3441	59110	1658715
3442	59124	1658590
3443	59143	1658641
3444	59158	1658561
3445	59175	1658518
3446	59187	1658372
3447	59203	1658319
3448	59218	1658231
3449	59238	1658292
3450	59252	1658191
3451	59267	1658112
3452	59292	1658312
3453	59320	1658589
3454	59348	1658879
3455	59374	1659117
3456	59390	1659073
3457	59409	1659109
3458	59425	1659050
3459	59438	1658930
3460	59455	1658899
3461	59471	1658837
3462	59489	1658854
3463	59507	1658857
3464	59523	1658815
3465	59536	1658660
3466	59552	1658620
3467	59569	1658612
3468	59585	1658540
3469	59602	1658531
3470	59616	1658430
3471	59633	1658407
3472	59649	1658336
3473	59667	1658362
3474	59684	1658331
3475	59699	1658250
3476	59713	1658146
3477	59729	1658103
3478	59747	1658104
3479	59764	1658074
3480	59779	1658014
3481	59794	1657938
3482	59809	1657855
3483	59830	1657939
3484	59846	1657888
3485	59861	1657821
3486	59875	1657698
3487	59891	1657653
3488	59906	1657593
3489	59926	1657646
3490	59943	1657606
3491	59959	1657559
3492	59972	1657426
3493	59988	1657380
3494	60008	1657434
3495	60021	1657307
3496	60037	1657260
3497	60050	1657140
3498	60066	1657087
3499	60079	1656949
3500	60099	1657008
3501	60115	1656956
3502	60128	1656825
3503	60145	1656797
3504	60161	1656762
3505	60179	1656767
3506	60195	1656726
3507	60208	1656595
3508	60224	1656521
3509	60237	1656390
3510	60253	1656342
3511	60271	1656362
3512	60285	1656256
3513	60299	1656160
3514	60316	1656131
3515	60331	1656058
3516	60350	1656094
3517	60366	1656027
3518	60381	1655948
3519	60397	1655902
3520	60411	1655816
3521	60425	1655705
3522	60445	1655765
3523	60460	1655693
3524	60475	1655622
3525	60496	1655701
3526	60513	1655689
3527	60530	1655665
3528	60546	1655610
3529	60562	1655547
3530	60582	1655617
3531	60595	1655480
3532	60610	1655408
3533	60622	1655260
3534	60638	1655207
3535	60654	1655162
3536	60671	1655125
3537	60684	1655014
3538	60701	1654981
3539	60718	1654951
3540	60734	1654906
3541	60747	1654791
3542	60763	1654739
3543	60783	1654782
3544	60799	1654745
3545	60815	1654702
3546	60830	1654615
3547	60851	1654712
3548	60864	1654570
3549	60879	1654503
3550	60893	1654389
3551	60908	1654331
3552	60923	1654245
3553	60940	1654217
3554	60954	1654133
3555	60970	1654080
3556	60987	1654064
3557	61005	1654070
3558	61021	1654012
3559	61035	1653920
3560	61051	1653872
3561	61066	1653774
3562	61082	1653746
3563	61098	1653681
3564	61119	1653783
3565	61132	1653651
3566	61149	1653618
3567	61161	1653469
3568	61177	1653430
3569	61194	1653390
3570	61210	1653364
3571	61226	1653299
3572	61239	1653176
3573	61255	1653123
3574	61271	1653070
3575	61287	1653040
3576	61304	1653014
3577	61321	1652978
3578	61342	1653071
3579	61357	1652992
3580	61372	1652936
3581	61388	1652890
3582	61404	1652834
3583	61418	1652721
3584	61434	1652692
3585	61451	1652659
3586	61466	1652592
3587	61483	1652553
3588	61497	1652469
3589	61513	1652405
3590	61530	1652383
3591	61542	1652251
3592	61558	1652179
3593	61573	1652116
3594	61586	1652000
3595	61606	1652042
3596	61618	1651905
3597	61635	1651859
3598	61651	1651811
3599	61666	1651751
3600	61679	1651620
3601	61694	1651557
3602	61707	1651409
3603	61724	1651394
3604	61740	1651354
3605	61756	1651305
3606	61769	1651185
3607	61786	1651145
3608	61801	1651082
3609	61818	1651051
3610	61833	1650994
3611	61847	1650899
3612	61867	1650943
3613	61882	1650871
3614	61898	1650836
3615	61914	1650777
3616	61930	1650722
3617	61945	1650666
3618	61961	1650608
3619	61976	1650526
3620	61989	1650417
3621	62009	1650462
3622	62024	1650396
3623	62040	1650335
3624	62055	1650286
3625	62071	1650217
3626	62086	1650152
3627	62102	1650106
3628	62116	1650013
3629	62137	1650088
3630	62152	1650007
3631	62169	1649986
3632	62184	1649936
3633	62196	1649778
3634	62212	1649715
3635	62227	1649657
3636	62243	1649601
3637	62257	1649513
3638	62279	1649614
3639	62294	1649554
3640	62308	1649450
3641	62324	1649391
3642	62338	1649295
3643	62354	1649257
3644	62370	1649200
3645	62386	1649159
3646	62405	1649191
3647	62420	1649127
3648	62435	1649058
3649	62448	1648933
3650	62464	1648883
3651	62478	1648777
3652	62495	1648752
3653	62511	1648698
3654	62526	1648649
3655	62548	1648752
3656	62564	1648689
3657	62577	1648573
3658	62593	1648527
3659	62609	1648477
3660	62625	1648434
3661	62640	1648362
3662	62653	1648244
3663	62673	1648287
3664	62690	1648281
3665	62713	1648417
3666	62735	1648536
3667	62760	1648705
3668	62777	1648694
3669	62793	1648658
3670	62813	1648713
3671	62836	1648841
3672	62861	1649041
3673	62881	1649081
3674	62902	1649178
3675	62923	1649264
3676	62941	1649278
3677	62962	1649366
3678	62983	1649437
3679	63008	1649623
3680	63028	1649682
3681	63048	1649750
3682	63070	1649846
3683	63092	1649974
3684	63113	1650049
3685	63129	1649998
3686	63142	1649874
3687	63157	1649813
3688	63171	1649708
3689	63188	1649673
3690	63209	1649777
3691	63229	1649819
3692	63251	1649931
3693	63271	1649996
3694	63296	1650186
3695	63317	1650275
3696	63332	1650203
3697	63346	1650092
3698	63361	1650021
3699	63381	1650071
3700	63397	1650021
3701	63411	1649945
3702	63425	1649830
3703	63442	1649813
3704	63464	1649924
3705	63479	1649849
3706	63494	1649784
3707	63510	1649719
3708	63525	1649665
3709	63545	1649725
3710	63561	1649668
3711	63577	1649625
3712	63593	1649585
3713	63606	1649457
3714	63625	1649471
3715	63640	1649411
3716	63657	1649383
3717	63671	1649303
3718	63687	1649239
3719	63701	1649148
3720	63722	1649230
3721	63738	1649187
3722	63754	1649130
3723	63769	1649064
3724	63785	1649019
3725	63803	1649014
3726	63819	1648974
3727	63835	1648930
3728	63851	1648878
3729	63866	1648816
3730	63886	1648865
3731	63901	1648807
3732	63916	1648725
3733	63931	1648654
3734	63943	1648511
3735	63959	1648462
3736	63978	1648500
3737	63994	1648453
3738	64011	1648433
3739	64023	1648279
3740	64039	1648220
3741	64055	1648191
3742	64072	1648153
3743	64086	1648078
3744	64101	1647998
3745	64117	1647940
3746	64133	1647895
3747	64151	1647900
3748	64166	1647842
3749	64182	1647790
3750	64197	1647726
3751	64210	1647607
3752	64233	1647724
3753	64248	1647656
3754	64260	1647515
3755	64275	1647448
3756	64291	1647394
3757	64308	1647374
3758	64323	1647305
3759	64340	1647283
3760	64357	1647254
3761	64371	1647172
3762	64387	1647119
3763	64408	1647195
3764	64424	1647146
3765	64439	1647072
3766	64453	1646976
3767	64469	1646949
3768	64491	1647037
3769	64503	1646912
3770	64519	1646850
3771	64532	1646725
3772	64547	1646669
3773	64560	1646536
3774	64580	1646608
3775	64596	1646542
3776	64609	1646440
3777	64625	1646393
3778	64639	1646279
3779	64658	1646312
3780	64674	1646276
3781	64689	1646212
3782	64705	1646167
3783	64721	1646109
3784	64734	1646002
3785	64753	1646022
3786	64765	1645880
3787	64781	1645833
3788	64797	1645773
3789	64809	1645647
3790	64829	1645691
3791	64845	1645641
3792	64859	1645557
3793	64872	1645439
3794	64888	1645396
3795	64904	1645346
3796	64924	1645404
3797	64937	1645276
3798	64953	1645231
3799	64969	1645176
3800	64984	1645128
3801	64999	1645055
3802	65014	1644976
3803	65030	1644938
3804	65050	1644975
3805	65066	1644937
3806	65078	1644795
3807	65094	1644749
3808	65110	1644713
3809	65126	1644657
3810	65143	1644654
3811	65157	1644536
3812	65173	1644498
3813	65190	1644490
3814	65207	1644465
3815	65220	1644343
3816	65236	1644298
3817	65251	1644236
3818	65264	1644112
3819	65281	1644089
3820	65296	1644027
3821	65309	1643896
3822	65330	1643976
3823	65344	1643876
3824	65360	1643851
3825	65376	1643796
3826	65390	1643698
3827	65408	1643705
3828	65421	1643584
3829	65438	1643563
3830	65459	1643650
3831	65475	1643600
3832	65487	1643466
3833	65504	1643433
3834	65520	1643390
3835	65535	1643338
3836	65554	1643345
3837	65570	1643311
3838	65591	1643393
3839	65606	1643328
3840	65624	1643317
3841	65640	1643289
3842	65655	1643204
3843	65671	1643174
3844	65693	1643277
3845	65706	1643161
3846	65723	1643132
3847	65739	1643106
3848	65755	1643057
3849	65772	1643023
3850	65788	1642977
3851	65802	1642885
3852	65824	1643000
3853	65837	1642884
3854	65854	1642847
3855	65870	1642820
3856	65886	1642782
3857	65903	1642740
3858	65917	1642669
3859	65935	1642668
3860	65955	1642730
3861	65970	1642649
3862	65985	1642588
3863	65999	1642497
3864	66015	1642451
3865	66032	1642427
3866	66049	1642396
3867	66063	1642304
3868	66080	1642298
3869	66099	1642330
3870	66115	1642278
3871	66129	1642190
3872	66145	1642152
3873	66162	1642110
3874	66174	1641987
3875	66190	1641941
3876	66207	1641910
3877	66231	1642064
3878	66246	1642002
3879	66261	1641937
3880	66278	1641908
3881	66295	1641883
3882	66311	1641841
3883	66325	1641761
3884	66342	1641747
3885	66360	1641746
3886	66376	1641710
3887	66392	1641664
3888	66406	1641570
3889	66424	1641557
3890	66441	1641551
3891	66458	1641531
3892	66471	1641417
3893	66493	1641523
3894	66510	1641490
3895	66527	1641469
3896	66540	1641365
3897	66558	1641356
3898	66571	1641256
3899	66588	1641237
3900	66605	1641216
3901	66625	1641262
3902	66642	1641256
3903	66659	1641224
3904	66672	1641103
3905	66688	1641074
3906	66706	1641071
3907	66722	1641020
3908	66738	1640981
3909	66757	1641017
3910	66774	1640988
3911	66790	1640953
3912	66803	1640844
3913	66821	1640835
3914	66838	1640813
3915	66855	1640796
3916	66868	1640696
3917	66884	1640649
3918	66902	1640639
3919	66917	1640583
3920	66933	1640539
3921	66949	1640498
3922	66962	1640368
3923	66978	1640327
3924	66991	1640227
3925	67008	1640198
3926	67027	1640217
3927	67041	1640146
3928	67058	1640106
3929	67073	1640058
3930	67086	1639939
3931	67103	1639909
3932	67119	1639877
3933	67134	1639794
3934	67150	1639754
3935	67170	1639815
3936	67183	1639695
3937	67198	1639636
3938	67211	1639507
3939	67228	1639485
3940	67239	1639341
3941	67256	1639319
3942	67273	1639290
3943	67288	1639225
3944	67313	1639408
3945	67333	1639455
3946	67353	1639520
3947	67373	1639559
3948	67396	1639691
3949	67416	1639752
3950	67435	1639787
3951	67455	1639839
3952	67481	1640029
3953	67503	1640129
3954	67524	1640202
3955	67544	1640261
3956	67563	1640300
3957	67586	1640410
3958	67606	1640468
3959	67629	1640600
3960	67651	1640710
3961	67667	1640654
3962	67682	1640582
3963	67694	1640449
3964	67710	1640410
3965	67725	1640351
3966	67748	1640467
3967	67771	1640584
3968	67791	1640650
3969	67812	1640717
3970	67836	1640862
3971	67857	1640945
3972	67872	1640887
3973	67887	1640824
3974	67903	1640763
3975	67921	1640776
3976	67937	1640732
3977	67953	1640688
3978	67966	1640580
3979	67983	1640555
3980	68003	1640615
3981	68024	1640681
3982	68041	1640675
3983	68054	1640545
3984	68069	1640491
3985	68088	1640504
3986	68103	1640443
3987	68118	1640376
3988	68134	1640343
3989	68150	1640281
3990	68169	1640324
3991	68183	1640227
3992	68200	1640199
3993	68215	1640152
3994	68231	1640090
3995	68250	1640139
3996	68267	1640119
3997	68283	1640063
3998	68299	1640022
3999	68314	1639966
4000	68330	1639907
4001	68347	1639884
4002	68363	1639847
4003	68379	1639799
4004	68395	1639758
4005	68410	1639704
4006	68431	1639766
4007	68444	1639653
4008	68460	1639628
4009	68476	1639580
4010	68493	1639545
4011	68513	1639611
4012	68526	1639506
4013	68543	1639468
4014	68558	1639412
4015	68575	1639383
4016	68589	1639307
4017	68607	1639314
4018	68620	1639181
4019	68636	1639137
4020	68652	1639097
4021	68667	1639046
4022	68689	1639136
4023	68705	1639100
4024	68718	1638976
4025	68733	1638910
4026	68746	1638806
4027	68765	1638835
4028	68780	1638772
4029	68796	1638721
4030	68811	1638659
4031	68828	1638626
4032	68844	1638593
4033	68863	1638630
4034	68877	1638534
4035	68894	1638505
4036	68906	1638382
4037	68923	1638365
4038	68940	1638327
4039	68956	1638301
4040	68969	1638184
4041	68986	1638151
4042	68997	1638004
4043	69013	1637963
4044	69034	1638024
4045	69047	1637923
4046	69063	1637881
4047	69078	1637822
4048	69092	1637719
4049	69112	1637782
4050	69128	1637734
4051	69144	1637680
4052	69159	1637626
4053	69175	1637570
4054	69186	1637426
4055	69207	1637484
4056	69222	1637437
4057	69235	1637327
4058	69251	1637269
4059	69263	1637136
4060	69282	1637172
4061	69298	1637118
4062	69314	1637073
4063	69329	1637020
4064	69344	1636954
4065	69357	1636840
4066	69379	1636938
4067	69395	1636891
4068	69411	1636857
4069	69427	1636809
4070	69443	1636763
4071	69460	1636751
4072	69476	1636708
4073	69492	1636665
4074	69506	1636570
4075	69522	1636525
4076	69537	1636480
4077	69554	1636450
4078	69570	1636402
4079	69590	1636455
4080	69605	1636396
4081	69621	1636347
4082	69636	1636285
4083	69652	1636245
4084	69664	1636108
4085	69680	1636070
4086	69695	1636011
4087	69710	1635947
4088	69727	1635926
4089	69744	1635889
4090	69758	1635820
4091	69772	1635729
4092	69788	1635679
4093	69801	1635559
4094	69817	1635525
4095	69833	1635482
4096	69848	1635429
4097	69870	1635517
4098	69886	1635466
4099	69902	1635426
4100	69916	1635358
4101	69935	1635369
4102	69950	1635321
4103	69966	1635272
4104	69979	1635167
4105	70000	1635225
4106	70014	1635150
4107	70030	1635099
4108	70043	1634988
4109	70059	1634945
4110	70075	1634916
4111	70091	1634877
4112	70115	1635020
4113	70138	1635141
4114	70154	1635102
4115	70172	1635086
4116	70188	1635044
4117	70204	1635008
4118	70217	1634907
4119	70236	1634923
4120	70251	1634869
4121	70266	1634803
4122	70281	1634736
4123	70296	1634679
4124	70312	1634629
4125	70326	1634544
4126	70342	1634500
4127	70359	1634474
4128	70374	1634420
4129	70389	1634344
4130	70402	1634239
4131	70417	1634185
4132	70431	1634095
4133	70448	1634069
4134	70461	1633956
4135	70477	1633918
4136	70493	1633869
4137	70509	1633826
4138	70524	1633776
4139	70536	1633648
4140	70553	1633612
4141	70568	1633564
4142	70582	1633472
4143	70599	1633448
4144	70615	1633413
4145	70636	1633484
4146	70652	1633445
4147	70666	1633365
4148	70683	1633332
4149	70698	1633271
4150	70715	1633245
4151	70731	1633213
4152	70747	1633181
4153	70763	1633133
4154	70780	1633121
4155	70795	1633061
4156	70811	1633008
4157	70825	1632914
4158	70841	1632890
4159	70858	1632853
4160	70870	1632734
4161	70886	1632688
4162	70904	1632694
4163	70921	1632679
4164	70936	1632619
4165	70950	1632520
4166	70966	1632475
4167	70978	1632359
4168	70995	1632330
4169	71012	1632307
4170	71031	1632340
4171	71046	1632286
4172	71062	1632230
4173	71075	1632120
4174	71091	1632091
4175	71107	1632042
4176	71123	1632013
4177	71138	1631937
4178	71154	1631902
4179	71173	1631928
4180	71189	1631895
4181	71205	1631848
4182	71218	1631735
4183	71235	1631718
4184	71250	1631660
4185	71267	1631637
4186	71283	1631595
4187	71301	1631616
4188	71318	1631584
4189	71333	1631526
4190	71349	1631475
4191	71361	1631351
4192	71377	1631310
4193	71393	1631263
4194	71408	1631211
4195	71424	1631174
4196	71442	1631165
4197	71454	1631048
4198	71470	1631002
4199	71483	1630896
4200	71499	1630858
4201	71515	1630802
4202	71531	1630773
4203	71544	1630669
4204	71565	1630729
4205	71582	1630710
4206	71598	1630679
4207	71613	1630610
4208	71628	1630556
4209	71643	1630495
4210	71660	1630476
4211	71675	1630417
4212	71689	1630331
4213	71709	1630365
4214	71724	1630314
4215	71740	1630264
4216	71752	1630151
4217	71769	1630124
4218	71784	1630069
4219	71798	1629974
4220	71814	1629927
4221	71828	1629851
4222	71854	1630042
4223	71876	1630130
4224	71896	1630190
4225	71918	1630269
4226	71939	1630343
4227	71958	1630386
4228	71978	1630432
4229	72000	1630532
4230	72025	1630688
4231	72046	1630765
4232	72066	1630821
4233	72087	1630887
4234	72102	1630815
4235	72114	1630694
4236	72130	1630654
4237	72145	1630592
4238	72161	1630536
4239	72176	1630481
4240	72189	1630385
4241	72209	1630420
4242	72234	1630588
4243	72255	1630671
4244	72277	1630746
4245	72298	1630827
4246	72318	1630876
4247	72336	1630884
4248	72363	1631090
4249	72385	1631196
4250	72407	1631279
4251	72429	1631380
4252	72449	1631423
4253	72471	1631529
4254	72496	1631682
4255	72513	1631658
4256	72529	1631627
4257	72546	1631610
4258	72562	1631575
4259	72576	1631480
4260	72591	1631423
4261	72608	1631397
4262	72638	1631679
4263	72656	1631686
4264	72678	1631770
4265	72699	1631842
4266	72719	1631899
4267	72741	1631994
4268	72772	1632272
4269	72796	1632427
4270	72819	1632538
4271	72844	1632696
4272	72884	1633197
4273	72910	1633378
4274	72931	1633446
4275	72955	1633581
4276	72985	1633853
4277	73006	1633925
4278	73030	1634059
4279	73062	1634379
4280	73084	1634469
4281	73106	1634565
4282	73130	1634716
4283	73167	1635148
4284	73190	1635255
4285	73210	1635295
4286	73231	1635377
4287	73254	1635483
4288	73277	1635600
4289	73304	1635808
4290	73326	1635892
4291	73348	1635991
4292	73368	1636047
4293	73394	1636225
4294	73413	1636242
4295	73448	1636623
4296	73469	1636699
