iter	RMSE
3218	2.089406049
3219	2.089403768
3220	2.089365013
3221	2.089339532
3222	2.089327833
3223	2.089308165
3224	2.089306
3225	2.089270664
3226	2.089217798
3227	2.089026673
3228	2.08892264
3229	2.088862839
3230	2.088785806
3231	2.088751207
3232	2.088746213
3233	2.088716271
3234	2.088713883
3235	2.088708392
3236	2.088636805
3237	2.088469905
3238	2.088452954
3239	2.088375024
3240	2.088372949
3241	2.08836847
3242	2.088363845
3243	2.08830774
3244	2.088303327
3245	2.088249209
3246	2.088208316
3247	2.08814897
3248	2.088102795
3249	2.088095811
3250	2.088093454
3251	2.088088919
3252	2.08808657
3253	2.088081547
3254	2.08807653
3255	2.088073917
3256	2.088047429
3257	2.08804298
3258	2.08799158
3259	2.08794631
3260	2.08794398
3261	2.087913771
3262	2.087900617
3263	2.087897605
3264	2.08779966
3265	2.08775356
3266	2.087626199
3267	2.087534863
3268	2.087463065
3269	2.087363855
3270	2.087351258
3271	2.087276004
3272	2.087233298
3273	2.087166279
3274	2.087159753
3275	2.087155484
3276	2.087076268
3277	2.087044523
3278	2.086938472
3279	2.086847837
3280	2.0867163
3281	2.086582092
3282	2.086550257
3283	2.086548155
3284	2.086523291
3285	2.086501422
3286	2.086497215
3287	2.086437738
3288	2.086340004
3289	2.086332647
3290	2.086240024
3291	2.086217499
3292	2.086187728
3293	2.086157185
3294	2.086125152
3295	2.086040663
3296	2.086011021
3297	2.085928346
3298	2.085925327
3299	2.08586179
3300	2.08585714
3301	2.085787566
3302	2.085757315
3303	2.085754138
3304	2.085657961
3305	2.085653845
3306	2.08565175
3307	2.08564681
3308	2.085644745
3309	2.085613893
3310	2.085503659
3311	2.08547396
3312	2.085393151
3313	2.085369456
3314	2.085336148
3315	2.085170955
3316	2.085168536
3317	2.085148634
3318	2.085134336
3319	2.085131761
3320	2.08508091
3321	2.085078033
3322	2.085076227
3323	2.084988556
3324	2.084928573
3325	2.084847257
3326	2.084841229
3327	2.084770236
3328	2.084731719
3329	2.084695856
3330	2.084690903
3331	2.084681698
3332	2.084597652
3333	2.084592108
3334	2.084541062
3335	2.084536552
3336	2.084403997
3337	2.084293125
3338	2.084290324
3339	2.084286193
3340	2.084222244
3341	2.084217312
3342	2.084129104
3343	2.08409995
3344	2.084072068
3345	2.083982859
3346	2.083937069
3347	2.083932723
3348	2.083856543
3349	2.083832815
3350	2.083821396
3351	2.083812865
3352	2.083679283
3353	2.083601124
3354	2.083598533
3355	2.083571545
3356	2.083568741
3357	2.083544819
3358	2.083429617
3359	2.083402443
3360	2.083364794
3361	2.083362499
3362	2.08334838
3363	2.08332999
3364	2.083295063
3365	2.08319368
3366	2.083163889
3367	2.083158981
3368	2.083135057
3369	2.083132322
3370	2.083096949
3371	2.082990616
3372	2.082985848
3373	2.082967473
3374	2.082935832
3375	2.082841228
3376	2.082700302
3377	2.082668766
3378	2.08246176
3379	2.082391655
3380	2.082388
3381	2.082311722
3382	2.082307542
3383	2.082161791
3384	2.082159106
3385	2.082152646
3386	2.082047912
3387	2.082043736
3388	2.081967464
3389	2.081961189
3390	2.081956411
3391	2.081943834
3392	2.081938341
3393	2.081905265
3394	2.081890488
3395	2.081863148
3396	2.081859389
3397	2.081765112
3398	2.081735439
3399	2.081661298
3400	2.081633596
3401	2.081629329
3402	2.081444146
3403	2.081438069
3404	2.081409763
3405	2.081405361
3406	2.081399214
3407	2.081386348
3408	2.081384281
3409	2.081268403
3410	2.081116542
3411	2.081112858
3412	2.0811108
3413	2.081104146
3414	2.081043309
3415	2.08090353
3416	2.080898988
3417	2.080873064
3418	2.080868362
3419	2.080806046
3420	2.080785712
3421	2.080781737
3422	2.080777021
3423	2.080748095
3424	2.080745674
3425	2.080743058
3426	2.080714264
3427	2.0806789
3428	2.080649755
3429	2.080627392
3430	2.080531818
3431	2.08051764
3432	2.080515781
3433	2.080443418
3434	2.080279207
3435	2.080249704
3436	2.080246433
3437	2.0801891
3438	2.080185232
3439	2.080174936
3440	2.080170977
3441	2.08016858
3442	2.080073691
3443	2.080067855
3444	2.079945584
3445	2.079862
3446	2.079828724
3447	2.079807999
3448	2.079805433
3449	2.079679833
3450	2.079594193
3451	2.079591836
3452	2.079547343
3453	2.079525054
3454	2.079493797
3455	2.079491814
3456	2.079488248
3457	2.079483059
3458	2.079481083
3459	2.079479115
3460	2.079355924
3461	2.079352528
3462	2.079349055
3463	2.079246005
3464	2.079217914
3465	2.07906452
3466	2.078948053
3467	2.078921949
3468	2.078884927
3469	2.078879992
3470	2.078804734
3471	2.07878354
3472	2.078777251
3473	2.078715526
3474	2.078637734
3475	2.078635227
3476	2.078571303
3477	2.078565625
3478	2.078547179
3479	2.07854073
3480	2.078538428
3481	2.078536135
3482	2.078512072
3483	2.078376987
3484	2.078373571
3485	2.078369847
3486	2.078361857
3487	2.078344058
3488	2.078269176
3489	2.078110517
3490	2.078108607
3491	2.078104911
3492	2.078057103
3493	2.078023324
3494	2.078021059
3495	2.078017594
3496	2.077977756
3497	2.077921718
3498	2.077918572
3499	2.077892142
3500	2.077796492
3501	2.077722048
3502	2.077648245
3503	2.077606738
3504	2.077496228
3505	2.07727904
3506	2.077116112
3507	2.077080812
3508	2.077078376
3509	2.077047576
3510	2.077044116
3511	2.076929786
3512	2.07692736
3513	2.076882498
3514	2.076878397
3515	2.076876167
3516	2.07687413
3517	2.076846019
3518	2.076842265
3519	2.076717291
3520	2.076715433
3521	2.076683161
3522	2.076679551
3523	2.076649234
3524	2.076628296
3525	2.076622219
3526	2.076618996
3527	2.076615304
3528	2.076608032
3529	2.076605835
3530	2.076525029
3531	2.076483965
3532	2.076462129
3533	2.076456486
3534	2.076433903
3535	2.076265532
3536	2.076194237
3537	2.076178836
3538	2.076120764
3539	2.076013946
3540	2.075989075
3541	2.075959841
3542	2.075914682
3543	2.075772316
3544	2.075749662
3545	2.075746055
3546	2.075713017
3547	2.075705482
3548	2.075660956
3549	2.075659146
3550	2.075657343
3551	2.07565502
3552	2.075637133
3553	2.075627181
3554	2.075609286
3555	2.075605896
3556	2.075462825
3557	2.075347833
3558	2.075344255
3559	2.075278795
3560	2.075266845
3561	2.07526125
3562	2.075256395
3563	2.075222894
3564	2.075219557
3565	2.075212245
3566	2.075171689
3567	2.075164973
3568	2.075109018
3569	2.075070554
3570	2.075005123
3571	2.074987327
3572	2.074968965
3573	2.074963478
3574	2.074947476
3575	2.074918492
3576	2.074786963
3577	2.074677999
3578	2.074661469
3579	2.074648031
3580	2.074530208
3581	2.074448292
3582	2.074365196
3583	2.074235541
3584	2.074211938
3585	2.07411119
3586	2.074086725
3587	2.074013442
3588	2.074008992
3589	2.074003539
3590	2.073876839
3591	2.073858737
3592	2.073840216
3593	2.073837008
3594	2.073823804
3595	2.073808751
3596	2.073803685
3597	2.073800519
3598	2.073678314
3599	2.073559864
3600	2.07353595
3601	2.073534392
3602	2.073513584
3603	2.07338503
3604	2.073365105
3605	2.073344363
3606	2.073341177
3607	2.073320956
3608	2.073303382
3609	2.07322674
3610	2.073123944
3611	2.072996536
3612	2.072995059
3613	2.072905791
3614	2.072810538
3615	2.072807427
3616	2.07277341
3617	2.072770567
3618	2.072767615
3619	2.072755956
3620	2.072650485
3621	2.072582963
3622	2.072495829
3623	2.0724772
3624	2.072361512
3625	2.072359853
3626	2.07235703
3627	2.072318851
3628	2.072315283
3629	2.072246126
3630	2.072161276
3631	2.072042869
3632	2.072024576
3633	2.072022409
3634	2.072018028
3635	2.07201587
3636	2.072013087
3637	2.07191089
3638	2.071832384
3639	2.071690348
3640	2.071644705
3641	2.071627441
3642	2.071590885
3643	2.071588121
3644	2.071579327
3645	2.071573569
3646	2.071570846
3647	2.071569186
3648	2.071566479
3649	2.071560033
3650	2.071543571
3651	2.071541442
3652	2.071538439
3653	2.071535708
3654	2.071530123
3655	2.071526949
3656	2.071424235
3657	2.071284863
3658	2.071282116
3659	2.071275824
3660	2.071148947
3661	2.071109091
3662	2.070971567
3663	2.070935424
3664	2.070929906
3665	2.070924244
3666	2.07092246
3667	2.070910839
3668	2.070906522
3669	2.070903876
3670	2.070886714
3671	2.070884129
3672	2.070881822
3673	2.070851542
3674	2.070848142
3675	2.070799914
3676	2.07079437
3677	2.070773162
3678	2.070752222
3679	2.070745877
3680	2.070740524
3681	2.070738442
3682	2.070719917
3683	2.070717843
3684	2.070715251
3685	2.070689211
3686	2.070686113
3687	2.070582109
3688	2.070520648
3689	2.070517869
3690	2.070511194
3691	2.070508534
3692	2.070391681
3693	2.070364524
3694	2.070271358
3695	2.070220849
3696	2.070123066
3697	2.069981864
3698	2.069980278
3699	2.069858868
3700	2.069853595
3701	2.069851854
3702	2.069849801
3703	2.069732598
3704	2.069729802
3705	2.069727755
3706	2.06964161
3707	2.06956401
3708	2.069557561
3709	2.069464641
3710	2.069429585
3711	2.069371627
3712	2.069265016
3713	2.069252654
3714	2.069249615
3715	2.069247888
3716	2.069171469
3717	2.069168302
3718	2.069165286
3719	2.069079004
3720	2.068912726
3721	2.068862212
3722	2.068859223
3723	2.068839213
3724	2.068697161
3725	2.068672796
3726	2.068619654
3727	2.068555604
3728	2.068467811
3729	2.068463593
3730	2.068407988
3731	2.068292136
3732	2.068286646
3733	2.068227094
3734	2.068224842
3735	2.068209805
3736	2.06818883
3737	2.068170521
3738	2.068044721
3739	2.068019321
3740	2.067989518
3741	2.067950563
3742	2.06794909
3743	2.067921923
3744	2.067920111
3745	2.067906621
3746	2.067857373
3747	2.067823116
3748	2.067793487
3749	2.067621567
3750	2.067600633
3751	2.067599154
3752	2.067482264
3753	2.06747932
3754	2.067293176
3755	2.067289288
3756	2.067286355
3757	2.067220781
3758	2.067210259
3759	2.067167525
3760	2.067055915
3761	2.06705269
3762	2.067048638
3763	2.067026261
3764	2.066977678
3765	2.066973854
3766	2.066931113
3767	2.066836964
3768	2.066725612
3769	2.066715356
3770	2.066714134
3771	2.066712466
3772	2.066709326
3773	2.066705274
3774	2.066702387
3775	2.066698336
3776	2.066654146
3777	2.066627287
3778	2.066580652
3779	2.06657781
3780	2.066569946
3781	2.066566846
3782	2.066429803
3783	2.066427053
3784	2.066425646
3785	2.06641547
3786	2.066405808
3787	2.066395683
3788	2.066271506
3789	2.066268311
3790	2.066264382
3791	2.066261198
3792	2.066258754
3793	2.066251229
3794	2.066248395
3795	2.066246542
3796	2.066243956
3797	2.066154795
3798	2.066153495
3799	2.066142261
3800	2.066045062
3801	2.066041134
3802	2.065918819
3803	2.065909054
3804	2.06589886
3805	2.065868365
3806	2.065850282
3807	2.065783255
3808	2.065726223
3809	2.065699181
3810	2.065627726
3811	2.065622279
3812	2.065603602
3813	2.065577952
3814	2.065554663
3815	2.065551879
3816	2.065548877
3817	2.065546396
3818	2.065455933
3819	2.065452952
3820	2.065442181
3821	2.065439792
3822	2.065430189
3823	2.065428836
3824	2.065382151
3825	2.06536887
3826	2.065366147
3827	2.065260843
3828	2.065256264
3829	2.065231126
3830	2.06521782
3831	2.065160199
3832	2.065152025
3833	2.065110257
3834	2.065100404
3835	2.065098918
3836	2.065010812
3837	2.065007894
3838	2.064965146
3839	2.064962642
3840	2.06493485
3841	2.064838129
3842	2.064835709
3843	2.064833046
3844	2.064759134
3845	2.06475626
3846	2.06470279
3847	2.064626538
3848	2.064616735
3849	2.064552619
3850	2.064549773
3851	2.064517953
3852	2.064458863
3853	2.064456236
3854	2.064451215
3855	2.064434482
3856	2.064365833
3857	2.064225095
3858	2.064136427
3859	2.064114013
3860	2.064103734
3861	2.064080294
3862	2.064077478
3863	2.064013816
3864	2.064011221
3865	2.063898989
3866	2.063801324
3867	2.063694406
3868	2.063631811
3869	2.063622062
3870	2.063619481
3871	2.063612607
3872	2.063609721
3873	2.063607413
3874	2.063596802
3875	2.06359283
3876	2.063583142
3877	2.063474884
3878	2.063465068
3879	2.063462797
3880	2.063359974
3881	2.063357583
3882	2.063354554
3883	2.063351826
3884	2.063321964
3885	2.063319066
3886	2.063308058
3887	2.063303681
3888	2.063290778
3889	2.063264999
3890	2.063210885
3891	2.063198044
3892	2.063152983
3893	2.06315051
3894	2.063147844
3895	2.063128565
3896	2.06312333
3897	2.063085789
3898	2.063054646
3899	2.063002282
3900	2.062943273
3901	2.062940823
3902	2.062938487
3903	2.062883072
3904	2.062879199
3905	2.062869666
3906	2.062783611
3907	2.062781186
3908	2.062778571
3909	2.062775306
3910	2.062692492
3911	2.062664565
3912	2.062636545
3913	2.062634148
3914	2.06261662
3915	2.06253554
3916	2.062506347
3917	2.062500847
3918	2.062424515
3919	2.06239759
3920	2.062393664
3921	2.062366177
3922	2.062363213
3923	2.062333686
3924	2.062285397
3925	2.062224132
3926	2.062219292
3927	2.062143401
3928	2.062115229
3929	2.061995499
3930	2.06188336
3931	2.061866965
3932	2.061864604
3933	2.061790395
3934	2.061788055
3935	2.061765909
3936	2.061734694
3937	2.061710785
3938	2.061676737
3939	2.061670366
3940	2.061668206
3941	2.061581309
3942	2.061482008
3943	2.061479285
3944	2.061370438
3945	2.061366775
3946	2.061363963
3947	2.061344473
3948	2.061341958
3949	2.061340731
3950	2.061339016
3951	2.061258136
3952	2.061196374
3953	2.061118891
3954	2.061100685
3955	2.061098379
3956	2.061012723
3957	2.060902747
3958	2.060885325
3959	2.060784349
3960	2.060780255
3961	2.060662501
3962	2.06064553
3963	2.060635986
3964	2.060618896
3965	2.06061057
3966	2.060605696
3967	2.060601789
3968	2.060599505
3969	2.060567278
3970	2.060564817
3971	2.060528172
3972	2.06051889
3973	2.060516843
3974	2.06051462
3975	2.060385112
3976	2.060277733
3977	2.060202933
3978	2.060075394
3979	2.060072977
3980	2.060009261
3981	2.060000624
3982	2.05994584
3983	2.059942072
3984	2.059899098
3985	2.059809173
3986	2.059804451
3987	2.059783895
3988	2.059777823
3989	2.059774955
3990	2.059772542
3991	2.059769896
3992	2.059648868
3993	2.059646467
3994	2.059626505
3995	2.059585235
3996	2.059579057
3997	2.059576207
3998	2.059509437
3999	2.059506597
4000	2.059503873
4001	2.059430899
4002	2.059350688
4003	2.059348296
4004	2.059323794
4005	2.05932142
4006	2.059279021
4007	2.059251097
4008	2.05921377
4009	2.05921209
4010	2.059209924
4011	2.059207575
4012	2.059198246
4013	2.059189406
4014	2.059187069
4015	2.059092309
4016	2.059090065
4017	2.059080983
4018	2.05907866
4019	2.059076544
4020	2.059037184
4021	2.05902541
4022	2.058973424
4023	2.058909018
4024	2.058906789
4025	2.058898826
4026	2.05889751
4027	2.058872118
4028	2.058853404
4029	2.058845095
4030	2.058842296
4031	2.05882658
4032	2.058784383
4033	2.058782109
4034	2.058780011
4035	2.058735444
4036	2.058732659
4037	2.058672312
4038	2.058628619
4039	2.058557557
4040	2.058530054
4041	2.0584847
4042	2.058441875
4043	2.058324647
4044	2.05831704
4045	2.058236931
4046	2.058234699
4047	2.058221649
4048	2.058152625
4049	2.058088887
4050	2.058019825
4051	2.058016146
4052	2.058000518
4053	2.057996978
4054	2.057994311
4055	2.057992114
4056	2.057969052
4057	2.057951949
4058	2.057949906
4059	2.057947255
4060	2.057940692
4061	2.057922899
4062	2.057891381
4063	2.057887055
4064	2.057884885
4065	2.057882774
4066	2.057776476
4067	2.057774322
4068	2.057723265
4069	2.057721117
4070	2.057711985
4071	2.057709351
4072	2.057608118
4073	2.057589441
4074	2.057570512
4075	2.057566058
4076	2.057559301
4077	2.057557233
4078	2.057531828
4079	2.057444861
4080	2.057441424
4081	2.057439319
4082	2.057432728
4083	2.057409979
4084	2.057378395
4085	2.057240407
4086	2.057237895
4087	2.057096415
4088	2.057087521
4089	2.057085609
4090	2.057077079
4091	2.057008546
4092	2.057000561
4093	2.056991617
4094	2.056981837
4095	2.056964085
4096	2.056951094
4097	2.056911463
4098	2.056909399
4099	2.056906019
4100	2.056902802
4101	2.056878514
4102	2.056782988
4103	2.056774092
4104	2.056765394
4105	2.056763864
4106	2.056762678
4107	2.056761416
4108	2.056705908
4109	2.056674725
4110	2.05667269
4111	2.056658903
4112	2.056656937
4113	2.056655087
4114	2.056653073
4115	2.056583939
4116	2.056575118
4117	2.056573156
4118	2.05649028
4119	2.056486063
4120	2.056476725
4121	2.056472724
4122	2.056471469
4123	2.056468892
4124	2.056427816
4125	2.056412807
4126	2.056395394
4127	2.056393404
4128	2.056391658
4129	2.056385549
4130	2.056383567
4131	2.056322655
4132	2.056185379
4133	2.056169674
4134	2.056130947
4135	2.056114902
4136	2.056106296
4137	2.055977529
4138	2.055930155
4139	2.055927298
4140	2.055912373
4141	2.055894285
4142	2.055817844
4143	2.055737018
4144	2.055732837
4145	2.055729571
4146	2.055646126
4147	2.055644163
4148	2.055635748
4149	2.055627236
4150	2.055623829
4151	2.055602881
4152	2.055500253
4153	2.055492442
4154	2.055410596
4155	2.055401223
4156	2.05535756
4157	2.055355654
4158	2.055347197
4159	2.055326616
4160	2.0553147
4161	2.055294319
4162	2.055233732
4163	2.0551929
4164	2.055188946
4165	2.055187599
4166	2.055185101
4167	2.055180643
4168	2.055123483
4169	2.055119439
4170	2.055117836
4171	2.055095652
4172	2.055090226
4173	2.055027834
4174	2.055023894
4175	2.055021991
4176	2.054927273
4177	2.054899228
4178	2.05481905
4179	2.054795182
4180	2.054774856
4181	2.054758628
4182	2.054711404
4183	2.054709512
4184	2.054708311
4185	2.054706425
4186	2.054703867
4187	2.054627323
4188	2.054604601
4189	2.054602139
4190	2.054600265
4191	2.054597722
4192	2.054575664
4193	2.054573798
4194	2.054569878
4195	2.054482411
4196	2.054480556
4197	2.054386288
4198	2.05438444
4199	2.054256478
4200	2.054236464
4201	2.054235358
4202	2.054124427
4203	2.054098773
4204	2.054096947
4205	2.054035456
4206	2.053843706
4207	2.05384128
4208	2.053764024
4209	2.053762328
4210	2.053712461
4211	2.053709221
4212	2.053660583
4213	2.053659671
4214	2.053643708
4215	2.053610978
4216	2.053605327
4217	2.053479013
4218	2.053475906
4219	2.053472046
4220	2.053470885
4221	2.053381091
4222	2.053241224
4223	2.053231527
4224	2.053223317
4225	2.05315589
4226	2.053115676
4227	2.053113216
4228	2.053112065
4229	2.053102666
4230	2.053014134
4231	2.05290572
4232	2.052882342
4233	2.052866666
4234	2.052855757
4235	2.052813084
4236	2.05281131
4237	2.052809539
4238	2.052808448
4239	2.052800193
4240	2.052699912
4241	2.052698449
4242	2.052640197
4243	2.052636258
4244	2.052615934
4245	2.052614796
4246	2.052613047
4247	2.052521829
4248	2.052517508
4249	2.052309041
4250	2.052300476
4251	2.052294318
4252	2.052263466
4253	2.052138804
4254	2.052115803
4255	2.052097984
4256	2.052017836
4257	2.05197302
4258	2.051867765
4259	2.05186373
4260	2.051861057
4261	2.051782879
4262	2.051756948
4263	2.051754554
4264	2.051752204
4265	2.051717978
4266	2.051715636
4267	2.051648264
4268	2.05153122
4269	2.05152058
4270	2.051518849
4271	2.051516512
4272	2.05150667
4273	2.051488234
4274	2.051439683
4275	2.05143667
4276	2.051325395
4277	2.05132307
4278	2.051287757
4279	2.05127434
4280	2.051180596
4281	2.051156933
4282	2.051138745
4283	2.051118732
4284	2.05111731
4285	2.051060079
4286	2.051057771
4287	2.051054173
4288	2.050945298
4289	2.050878595
4290	2.050875933
4291	2.050874245
4292	2.050787496
4293	2.05076268
4294	2.050761661
4295	2.050747255
4296	2.050742983
4297	2.050741901
4298	2.050734505
4299	2.050688473
4300	2.050680181
4301	2.050666091
4302	2.050645167
4303	2.050539381
4304	2.050534253
4305	2.050530539
4306	2.050527051
4307	2.050415242
4308	2.050413738
4309	2.050377775
4310	2.050363989
4311	2.050360294
4312	2.050352179
4313	2.050344159
4314	2.050259628
4315	2.050258781
4316	2.050250655
4317	2.050114753
4318	2.050106804
4319	2.050101125
4320	2.050053965
4321	2.049987381
4322	2.049966222
4323	2.049876806
4324	2.049873386
4325	2.049825674
4326	2.049824054
4327	2.049822751
4328	2.049800593
4329	2.049799586
4330	2.049798295
4331	2.049795288
4332	2.049793998
4333	2.049729896
4334	2.04971887
4335	2.049695212
4336	2.049672298
4337	2.049670247
4338	2.049668356
4339	2.049604177
4340	2.049591718
4341	2.04959012
4342	2.049520365
4343	2.049409944
4344	2.049312234
4345	2.049310031
4346	2.049308619
4347	2.049277206
4348	2.049275836
4349	2.049272959
4350	2.049248187
4351	2.04924596
4352	2.049206276
4353	2.049196288
4354	2.049169027
4355	2.049046446
4356	2.04903898
4357	2.049036766
4358	2.048916953
4359	2.048834837
4360	2.048832632
4361	2.048806149
4362	2.048768467
4363	2.048765513
4364	2.048736776
4365	2.048681715
4366	2.048680742
4367	2.04867473
4368	2.048553094
4369	2.048488721
4370	2.048317041
4371	2.048292538
4372	2.048274391
4373	2.048251043
4374	2.04824889
4375	2.048246845
4376	2.04824256
4377	2.04824122
4378	2.048191668
4379	2.048190102
4380	2.048184085
4381	2.048175184
4382	2.048167205
4383	2.048159361
4384	2.048157805
4385	2.04811652
4386	2.048032464
4387	2.04802618
4388	2.047905457
4389	2.047903336
4390	2.047897855
4391	2.047895686
4392	2.047862822
4393	2.047861683
4394	2.047803944
4395	2.047677414
4396	2.047641295
4397	2.047572243
4398	2.047570718
4399	2.047490677
4400	2.047489718
4401	2.047481907
4402	2.047453565
4403	2.04744144
4404	2.047433932
4405	2.04743178
4406	2.047370049
4407	2.047353038
4408	2.047338011
4409	2.047330105
4410	2.047327965
4411	2.047325194
4412	2.04731733
4413	2.047315963
4414	2.047240308
4415	2.047237676
4416	2.047212786
4417	2.047211283
4418	2.047209153
4419	2.047207029
4420	2.0471868
4421	2.047181393
4422	2.047179277
4423	2.047176538
4424	2.047131418
4425	2.047112608
4426	2.047108954
4427	2.04710532
4428	2.047023623
4429	2.047021682
4430	2.047010126
4431	2.047007404
4432	2.047005244
4433	2.046995247
4434	2.046973974
4435	2.046971473
4436	2.046950665
4437	2.046935052
4438	2.046871707
4439	2.046843477
4440	2.046841859
4441	2.046783037
4442	2.046781723
4443	2.046778647
4444	2.046666905
4445	2.046587597
4446	2.046585989
4447	2.046478292
4448	2.046476975
4449	2.046457373
4450	2.046314628
4451	2.046311854
4452	2.046274888
4453	2.046236837
4454	2.046235643
4455	2.046225318
4456	2.046127147
4457	2.046121697
4458	2.04611044
4459	2.046107966
4460	2.046088948
4461	2.046081492
4462	2.045987676
4463	2.045941934
4464	2.045940664
4465	2.045926607
4466	2.04591632
4467	2.045914101
4468	2.045894624
4469	2.045892145
4470	2.045890883
4471	2.045825787
4472	2.045759948
4473	2.045738454
4474	2.045707156
4475	2.04569918
4476	2.045561258
4477	2.04553255
4478	2.045527523
4479	2.045516157
4480	2.04550466
4481	2.045502622
4482	2.045487602
4483	2.045479796
4484	2.045427057
4485	2.045425034
4486	2.045287844
4487	2.045282804
4488	2.045279635
4489	2.045258783
4490	2.04519306
4491	2.045191045
4492	2.045188399
4493	2.045171885
4494	2.045166811
4495	2.045093011
4496	2.045091003
4497	2.04502149
4498	2.045020181
4499	2.044960153
4500	2.044891907
4501	2.044838321
4502	2.044833201
4503	2.04483194
4504	2.044710354
4505	2.044696068
4506	2.044688465
4507	2.04468065
4508	2.044636395
4509	2.044631479
4510	2.044551612
4511	2.04455022
4512	2.044518126
4513	2.044513222
4514	2.044505067
4515	2.044392401
4516	2.044320829
4517	2.044307775
4518	2.044302225
4519	2.044253599
4520	2.04424867
4521	2.044246863
4522	2.044245625
4523	2.044243263
4524	2.044223176
4525	2.044206749
4526	2.044204769
4527	2.044168937
4528	2.044147736
4529	2.044142623
4530	2.044119507
4531	2.044111693
4532	2.044109663
4533	2.044042066
4534	2.044034943
4535	2.044032376
4536	2.04403101
4537	2.04402345
4538	2.044018693
4539	2.044013474
4540	2.044011516
4541	2.043878397
4542	2.043862009
4543	2.043838088
4544	2.043816148
4545	2.043809156
4546	2.043718889
4547	2.043697686
4548	2.043695735
4549	2.043689738
4550	2.043672378
4551	2.043670436
4552	2.043660131
4553	2.043616576
4554	2.043610276
4555	2.043602572
4556	2.043557758
4557	2.04355665
4558	2.043553282
4559	2.043536739
4560	2.043530974
4561	2.043526372
4562	2.043524451
4563	2.043521903
4564	2.043520711
4565	2.043415797
4566	2.043310419
4567	2.043304116
4568	2.043228698
4569	2.043227336
4570	2.043213524
4571	2.043120701
4572	2.043027402
4573	2.043026072
4574	2.043023464
4575	2.04302077
4576	2.043019009
4577	2.043013892
4578	2.042993997
4579	2.042983996
4580	2.042976581
4581	2.042965538
4582	2.042964505
4583	2.042962619
4584	2.042956431
4585	2.042952308
4586	2.042890537
4587	2.04288923
4588	2.042885544
4589	2.042865588
4590	2.042860827
4591	2.04279392
4592	2.042792623
4593	2.042744799
4594	2.042739955
4595	2.042648103
4596	2.042614981
4597	2.042519828
4598	2.042444549
4599	2.042422942
4600	2.042404403
4601	2.042395722
4602	2.042394442
4603	2.042393539
4604	2.042391667
4605	2.042330387
4606	2.04232561
4607	2.042318569
4608	2.042310019
4609	2.042250474
4610	2.042248588
4611	2.042245639
4612	2.042226702
4613	2.042224683
4614	2.04218376
4615	2.042170887
4616	2.042168465
4617	2.042166191
4618	2.042090853
4619	2.042090053
4620	2.042078791
4621	2.042071358
4622	2.042053382
4623	2.041967374
4624	2.041963726
4625	2.041961382
4626	2.041909665
4627	2.041907821
4628	2.041906721
4629	2.041899314
4630	2.041881276
4631	2.041878658
4632	2.041874021
4633	2.041872327
4634	2.041847072
4635	2.041844742
4636	2.041843758
4637	2.04184263
4638	2.041837817
4639	2.041835443
4640	2.041832404
4641	2.041825226
4642	2.041805981
4643	2.041722701
4644	2.041716877
4645	2.041694269
4646	2.041692594
4647	2.041665395
4648	2.041642658
4649	2.041641879
4650	2.041621765
4651	2.041481729
4652	2.041479918
4653	2.041477649
4654	2.041260888
4655	2.041253671
4656	2.04123452
4657	2.041231537
4658	2.041224983
4659	2.041222746
4660	2.041220895
4661	2.041219101
4662	2.041211847
4663	2.041210059
4664	2.041202841
4665	2.041201453
4666	2.041197636
4667	2.041193194
4668	2.041089866
4669	2.04108419
4670	2.041036974
4671	2.041034642
4672	2.041028994
4673	2.041026674
4674	2.040819234
4675	2.040816925
4676	2.040735886
4677	2.040734117
4678	2.040732353
4679	2.040731515
4680	2.040713656
4681	2.040605578
4682	2.040546022
4683	2.040538192
4684	2.0405199
4685	2.040459224
4686	2.040449732
4687	2.04043625
4688	2.040299976
4689	2.040271579
4690	2.04026839
4691	2.040265532
4692	2.040177141
4693	2.040099268
4694	2.039898982
4695	2.039897216
4696	2.039895475
4697	2.039832362
4698	2.039825212
4699	2.039778144
4700	2.039730301
4701	2.039728568
4702	2.039702064
4703	2.039672144
4704	2.03966703
4705	2.039649963
4706	2.03958127
4707	2.039577821
4708	2.039559329
4709	2.039516931
4710	2.039499934
4711	2.039383587
4712	2.03938186
4713	2.039374761
4714	2.039373041
4715	2.039371301
4716	2.039250422
4717	2.039249858
4718	2.039248143
4719	2.03922838
4720	2.039196529
4721	2.039195217
4722	2.039172606
4723	2.039168118
4724	2.039155474
4725	2.039141648
4726	2.039140516
4727	2.039139389
4728	2.039018348
4729	2.038944864
4730	2.03891053
4731	2.038908453
4732	2.038907331
4733	2.038894826
4734	2.038893652
4735	2.038890091
4736	2.038867767
4737	2.038866018
4738	2.038863786
4739	2.038851238
4740	2.038844232
4741	2.038749762
4742	2.038715334
4743	2.038713642
4744	2.038711905
4745	2.038571672
4746	2.038569989
4747	2.038556906
4748	2.038543897
4749	2.038513744
4750	2.038499675
4751	2.038444613
4752	2.03843007
4753	2.038428403
4754	2.038426692
4755	2.038425036
4756	2.038423385
4757	2.038422333
4758	2.038419632
4759	2.038416588
4760	2.038404206
4761	2.038307472
4762	2.038305832
4763	2.038304155
4764	2.038302521
4765	2.038301559
4766	2.038282606
4767	2.038276318
4768	2.038270917
4769	2.038260523
4770	2.03825304
4771	2.038251413
4772	2.038246063
